"Internal Reference","Korporat Code","Name","Last Updated on","General State","Copackaging Routing Type/Display Name","MPS Lead Time","Ppc State"
"T324","HBL-W2TI-W200ML","Wardah Tester Hand & Body Lotion INNOCENCE 200 ml (pc(s))","2022-06-11 04:01:53","Confirmed","STD","3","Confirmed"
"T84","HBL-W2TS-W100ML","Wardah Tester Hand & Body Lotion SHINE 100 ml (Pc(s))","2022-06-11 04:01:53","Confirmed","","3","Draft"
"T85","HBL-W2TS-W200ML","Wardah Tester Hand & Body Lotion SHINE 200 ml (pc(s))","2022-06-11 04:01:54","Confirmed","STD","3","Confirmed"
"T86","HBL-W2TSR-W200ML","Wardah Tester Hand & Body Lotion SPARKS 200 ml (pc(s))","2022-06-11 04:01:54","Confirmed","STD","3","Confirmed"
"P1135","MY-THBLHAVG-W100ML","Wardah Tester Hydrating Aloe Vera Gel 100 ml","2022-06-11 04:01:55","Confirmed","STD","3","Draft"
"T233","HBL-THAVG-W100ML","Wardah Tester Hydrating Aloe Vera Gel 100 ml","2022-06-11 04:01:54","Confirmed","","3","Draft"
"T234","CM-TCH-W150ML","Wardah Tester Hydrating Cleanser 150 ml","2022-06-11 04:01:55","Confirmed","","3","Draft"
"T206","SRM-TH-W5X5ML","Wardah Tester Hydrating Facial Serum 5x5 ml","2022-06-11 04:01:55","Confirmed","","3","Draft"
"P1136","MY-TMHC-W40ML","Wardah Tester Hydrating Moisturizer Cream 40 ml","2022-06-11 04:01:55","Confirmed","STD","3","Draft"
"T235","M-THC-W40ML","Wardah Tester Hydrating Moisturizer Cream 40 ml","2022-06-11 04:01:56","Confirmed","","3","Draft"
"T236","FT-TH-W150ML","Wardah Tester Hydrating Toner 150 ml","2022-06-11 04:01:56","Confirmed","STD","3","Confirmed"
"P912","FT-W2TND-W150ML","Wardah Tester Hydrating Toner Normal To Dry Skin 150 ml (Pc(s))","2022-06-11 04:01:56","Confirmed","","3","Draft"
"P894","FT-W2TNO-W150ML","Wardah Tester Hydrating Toner Normal To Oily Skin 150 ml (Pc(s))","2022-06-11 04:01:57","Confirmed","","3","Draft"
"T120","L-THYAPC2-W3,8GR","Wardah Tester Hydrogloss Autumn Peach 02 3,8 gr (Pc(s))","2022-06-11 04:01:58","Confirmed","","3","Draft"
"T121","L-THYGPC4-W3,8GR","Wardah Tester Hydrogloss Glazing Plum 04 3,8 gr (Pc(s))","2022-06-11 04:01:58","Confirmed","","3","Draft"
"T122","L-THYIPC1-W3,8GR","Wardah Tester Hydrogloss Invisible Pink 01 3,8 gr (Pc(s))","2022-06-11 04:01:58","Confirmed","","3","Draft"
"T123","L-THYSBC3-W3,8GR","Wardah Tester Hydrogloss Sheer Brown 03 3,8 gr (Pc(s))","2022-06-11 04:01:58","Confirmed","","3","Draft"
"T601","L-TIPGC01-W","Wardah Tester Instaperfect GLOSS CHIC Lip Crayon 01 Rhythm 2.7 g","2022-06-11 04:01:59","Confirmed","","5","Draft"
"T620","L-TIPGC02-W","Wardah Tester Instaperfect GLOSS CHIC Lip Crayon 02 Clue 2.7 g","2022-06-11 04:01:59","Confirmed","","5","Draft"
"T621","L-TIPGC03-W","Wardah Tester Instaperfect GLOSS CHIC Lip Crayon 03 Mind 2.7 g","2022-06-11 04:01:59","Confirmed","","5","Draft"
"P1100","MY-TLIM01-W2.3G","Wardah Tester Intense Matte Lipstick 01 Socialite Peach 2.3 g","2022-06-11 04:01:59","Confirmed","STD","3","Confirmed"
"P846","L-TIM01-W2.3G","Wardah Tester Intense Matte Lipstick 01 Socialite Peach 2.3 g (Pc(s))","2022-06-11 04:02:00","Confirmed","STD","3","Confirmed"
"P1101","MY-TLIM02-W2.3G","Wardah Tester Intense Matte Lipstick 02 Blushing Nude 2.3 g","2022-06-11 04:02:00","Confirmed","STD","3","Confirmed"
"P847","L-TIM02-W2.3G","Wardah Tester Intense Matte Lipstick 02 Blushing Nude 2.3 g (Pc(s))","2022-06-11 04:02:00","Confirmed","STD","3","Confirmed"
"P1102","MY-TLIM03-W2.3G","Wardah Tester Intense Matte Lipstick 03 Peach Perfect 2.3 g","2022-06-11 04:02:00","Confirmed","STD","3","Confirmed"
"P848","L-TIM03-W2.3G","Wardah Tester Intense Matte Lipstick 03 Peach Perfect 2.3 g (Pc(s))","2022-06-11 04:02:01","Confirmed","STD","3","Confirmed"
"P1103","MY-TLIM04-W2.3G","Wardah Tester Intense Matte Lipstick 04 Mauve Mellow 2.3 g","2022-06-11 04:02:01","Confirmed","STD","3","Confirmed"
"P849","L-TIM04-W2.3G","Wardah Tester Intense Matte Lipstick 04 Mauve Mellow 2.3 g (Pc(s))","2022-06-11 04:02:01","Confirmed","STD","3","Confirmed"
"P1104","MY-TLIM05-W2.3G","Wardah Tester Intense Matte Lipstick 05 Easy Brownie 2.3 g","2022-06-11 04:02:01","Confirmed","STD","3","Confirmed"
"P850","L-TIM05-W2.3G","Wardah Tester Intense Matte Lipstick 05 Easy Brownie 2.3 g (Pc(s))","2022-06-11 04:02:02","Confirmed","STD","3","Confirmed"
"P1105","MY-TLIM06-W2.3G","Wardah Tester Intense Matte Lipstick 06 Blooming Pink 2.3 g","2022-06-11 04:02:02","Confirmed","STD","3","Confirmed"
"P851","L-TIM06-W2.3G","Wardah Tester Intense Matte Lipstick 06 Blooming Pink 2.3 g (Pc(s))","2022-06-11 04:02:02","Confirmed","STD","3","Confirmed"
"P1106","MY-TLIM07-W2.3G","Wardah Tester Intense Matte Lipstick 07 Passionate Pink 2.3 g","2022-06-11 04:02:02","Confirmed","STD","3","Confirmed"
"P852","L-TIM07-W2.3G","Wardah Tester Intense Matte Lipstick 07 Passionate Pink 2.3 g (Pc(s))","2022-06-11 04:02:02","Confirmed","STD","3","Confirmed"
"P1107","MY-TLIM08-W2.3G","Wardah Tester Intense Matte Lipstick 08 Retro Red 2.3 g","2022-06-11 04:02:03","Confirmed","STD","3","Confirmed"
"P853","L-TIM08-W2.3G","Wardah Tester Intense Matte Lipstick 08 Retro Red 2.3 g (Pc(s))","2022-06-11 04:02:03","Confirmed","STD","3","Confirmed"
"P1108","MY-TLIM09-W2.3G","Wardah Tester Intense Matte Lipstick 09 Vibrant-Red 2.3 g","2022-06-11 04:02:03","Confirmed","STD","3","Confirmed"
"P854","L-TIM09-W2.3G","Wardah Tester Intense Matte Lipstick 09 Vibrant-Red 2.3 g (Pc(s))","2022-06-11 04:02:04","Confirmed","STD","3","Confirmed"
"P1109","MY-TLIM10-W2.3G","Wardah Tester Intense Matte Lipstick 10 Miss Terracotta 2.3 g","2022-06-11 04:02:04","Confirmed","STD","3","Confirmed"
"P855","L-TIM10-W2.3G","Wardah Tester Intense Matte Lipstick 10 Miss Terracotta 2.3 g (Pc(s))","2022-06-11 04:02:04","Confirmed","STD","3","Confirmed"
"P1110","MY-TLIM11-W2.3G","Wardah Tester Intense Matte Lipstick 11 Choco Town 2.3 g","2022-06-11 04:02:04","Confirmed","STD","3","Confirmed"
"P856","L-TIM11-W2.3G","Wardah Tester Intense Matte Lipstick 11 Choco Town 2.3 g (Pc(s))","2022-06-11 04:02:05","Confirmed","STD","3","Confirmed"
"P1111","MY-TLIM12-W2.3G","Wardah Tester Intense Matte Lipstick 12 Lady Burgundy 2.3 g","2022-06-11 04:02:05","Confirmed","STD","3","Confirmed"
"P857","L-TIM12-W2.3G","Wardah Tester Intense Matte Lipstick 12 Lady Burgundy 2.3 g (Pc(s))","2022-06-11 04:02:05","Confirmed","STD","3","Confirmed"
"T674","MY-TLIM13-W","Wardah Tester Intense Matte Lipstick 13 Yummy Brownie 2.3 g","2022-06-11 04:02:06","Confirmed","STD","3","Draft"
"01440","L-TIM13-W2.3G","Wardah Tester Intense Matte Lipstick 13 Yummy Brownie 2.3 g (Pc(s))","2022-06-11 04:02:06","Confirmed","STD","3","Confirmed"
"T675","MY-TLIM14-W","Wardah Tester Intense Matte Lipstick 14 Active Cerise 2.3 g","2022-06-11 04:02:06","Confirmed","STD","3","Draft"
"01441","L-TIM14-W2.3G","Wardah Tester Intense Matte Lipstick 14 Active Cerise 2.3 g (Pc(s))","2022-06-11 04:02:07","Confirmed","STD","3","Confirmed"
"T676","MY-TLIM15-W","Wardah Tester Intense Matte Lipstick 15 Out of Red! 2.3 g","2022-06-11 04:02:07","Confirmed","STD","3","Draft"
"01442","L-TIM15-W2.3G","Wardah Tester Intense Matte Lipstick 15 Out of Red! 2.3 g (Pc(s))","2022-06-11 04:02:07","Confirmed","STD","3","Confirmed"
"T677","MY-TLIM16-W","Wardah Tester Intense Matte Lipstick 16 Pecan Pie 2.3 g","2022-06-11 04:02:07","Confirmed","STD","3","Draft"
"01443","L-TIM16-W2.3G","Wardah Tester Intense Matte Lipstick 16 Pecan Pie 2.3 g (Pc(s))","2022-06-11 04:02:08","Confirmed","STD","3","Confirmed"
"T237","HBL-TIS-W100ML","Wardah Tester Intensive Moisturising Body Serum 100 ml","2022-06-11 04:02:08","Confirmed","STD","3","Confirmed"
"P928","B-TKLFP03-W10GR","Wardah Tester Kecil Luminous Face Powder 03 10 gr (Pc(s))","2022-06-11 04:02:09","Confirmed","","3","Draft"
"P929","B-TKLFP04-W10GR","Wardah Tester Kecil Luminous Face Powder 04 10 gr (Pc(s))","2022-06-11 04:02:09","Confirmed","","3","Draft"
"T191","TES-NBA-W","Wardah Tester Kit Sales/Non BA A (Pc(s))","2022-06-11 04:02:09","Confirmed","","3","Draft"
"T192","TES-NBB-W","Wardah Tester Kit Sales/Non BA B (Pc(s))","2022-06-11 04:02:11","Confirmed","","3","Draft"
"T193","TES-NBC-W","Wardah Tester Kit Sales/Non BA C (Pc(s))","2022-06-11 04:02:11","Confirmed","COPACKING","5","Confirmed"
"T194","TES-NBD-W","Wardah Tester Kit Sales/Non BA D (Pc(s))","2022-06-11 04:02:11","Confirmed","","3","Draft"
"T18","BUT-W2TLG-W150ML","Wardah Tester Lavender & Ginger Body Butter 150 ml (Pc(s))","2022-06-11 04:02:11","Confirmed","STD","3","Confirmed"
"T644","MY-TTCLBB01-W11G","Wardah Tester Lightening BB Cake Powder 01 Light 11 g","2022-06-11 04:02:12","Confirmed","STD","3","Draft"
"P969","TC-W2TLPGBB01-W11GR","Wardah Tester Lightening BB Cake Powder 01 Light 11 gr (Pc(s))","2022-06-11 04:02:12","Confirmed","STD","5","Confirmed"
"T645","MY-TTCLBB02-W11G","Wardah Tester Lightening BB Cake Powder 02 Sheer Pink 11 g","2022-06-11 04:02:12","Confirmed","STD","3","Draft"
"P970","TC-W2TLPGBB02-W11GR","Wardah Tester Lightening BB Cake Powder 02 Sheer Pink 11 gr (Pc(s))","2022-06-11 04:02:12","Confirmed","STD","5","Confirmed"
"T646","MY-TTCLBB03-W11G","Wardah Tester Lightening BB Cake Powder 03 Natural 11 g","2022-06-11 04:02:13","Confirmed","STD","3","Draft"
"P971","TC-W2TLPGBB03-W11GR","Wardah Tester Lightening BB Cake Powder 03 Natural 11 gr (Pc(s))","2022-06-11 04:02:13","Confirmed","STD","5","Confirmed"
"T641","MY-TBBCLL-W15ML","Wardah Tester Lightening BB Cream Light 15 ml","2022-06-11 04:02:13","Confirmed","STD","3","Draft"
"P1070","MY-TBBCLL-W30ML","Wardah Tester Lightening BB Cream Light 30 ml","2022-06-11 04:02:14","Confirmed","STD","3","Confirmed"
"P631","BBC-TLL-W30ML","Wardah Tester Lightening BB Cream Light 30 ml (Pc(s))","2022-06-11 04:02:14","Confirmed","STD","3","Confirmed"
"T642","MY-TBBCLN-W15ML","Wardah Tester Lightening BB Cream Natural 15 ml","2022-06-11 04:02:14","Confirmed","STD","3","Draft"
"P1071","MY-TBBCLN-W30ML","Wardah Tester Lightening BB Cream Natural 30 ml","2022-06-11 04:02:15","Confirmed","STD","3","Confirmed"
"P632","BBC-TLN-W30ML","Wardah Tester Lightening BB Cream Natural 30 ml (Pc(s))","2022-06-11 04:02:15","Confirmed","STD","3","Confirmed"
"P1072","MY-TFWLCF-W60ML","Wardah Tester Lightening Creamy Foam 60 ml","2022-06-11 04:02:16","Confirmed","STD","3","Draft"
"T546","M-TRLDCN2-W","Wardah Tester Lightening Day Cream 20 ml","2022-06-11 04:02:16","Confirmed","","3","Draft"
"T545","M-TRLDC-W","Wardah Tester Lightening Day Cream 30 g","2022-06-11 04:02:16","Confirmed","STD","3","Confirmed"
"P1073","MY-TMLDC2-W30G","Wardah Tester Lightening Day Cream Step 2 30 g","2022-06-11 04:02:17","Confirmed","STD","3","Draft"
"T556","FT-TRL-W","Wardah Tester Lightening Face Toner 150 ml","2022-06-11 04:02:17","Confirmed","STD","3","Confirmed"
"T549","FM-TRL-W","Wardah Tester Lightening Facial Mask 60 ml","2022-06-11 04:02:17","Confirmed","","3","Draft"
"T207","FS-TL-W60GR","Wardah Tester Lightening Facial Scrub 60 gr","2022-06-11 04:02:17","Confirmed","STD","3","Confirmed"
"P1074","MY-TFSL-W60ML","Wardah Tester Lightening Facial Scrub 60 ml","2022-06-11 04:02:18","Confirmed","STD","3","Draft"
"T557","FS-TRL-W","Wardah Tester Lightening Facial Scrub 60 ml","2022-06-11 04:02:18","Confirmed","STD","3","Confirmed"
"T238","SRM-TL1-W5X5ML","Wardah Tester Lightening Facial Serum 5x5 ml","2022-06-11 04:02:18","Confirmed","STD","3","Confirmed"
"T558","SRM-TRL-W","Wardah Tester Lightening Facial Serum 5x5 ml","2022-06-11 04:02:19","Confirmed","STD","3","Confirmed"
"T560","FW-TRLGWN2-W","Wardah Tester Lightening Gentle Wash 100 ml","2022-06-11 04:02:19","Confirmed","","3","Draft"
"T559","FW-TRLGW-W","Wardah Tester Lightening Gentle Wash 60 ml","2022-06-11 04:02:19","Confirmed","","3","Draft"
"P1076","MY-TFWLGW-W60ML","Wardah Tester Lightening Gentle Wash 60 ml","2022-06-11 04:02:20","Confirmed","STD","3","Draft"
"T561","CM-TRL-W","Wardah Tester Lightening Milk Cleanser 150 ml","2022-06-11 04:02:20","Confirmed","STD","3","Confirmed"
"T548","M-TRLNCN2-W","Wardah Tester Lightening Night Cream 20 ml","2022-06-11 04:02:21","Confirmed","","3","Draft"
"T547","M-TRLNC-W","Wardah Tester Lightening Night Cream 30 g","2022-06-11 04:02:21","Confirmed","STD","3","Confirmed"
"P1077","MY-TMLNC2-W30G","Wardah Tester Lightening Night Cream Step 2 30 g","2022-06-11 04:02:22","Confirmed","STD","3","Draft"
"T537","TC-TRLEC01-W","Wardah Tester Lightening Two Way Cake Extra Cover 01 Light Beige 10 g","2022-06-11 04:02:22","Confirmed","STD","5","Confirmed"
"T538","TC-TRLEC02-W","Wardah Tester Lightening Two Way Cake Extra Cover 02 Golden Beige 10 g","2022-06-11 04:02:23","Confirmed","STD","5","Confirmed"
"T539","TC-TRLEC03-W","Wardah Tester Lightening Two Way Cake Extra Cover 03 Sheer Pink 10 g","2022-06-11 04:02:23","Confirmed","STD","5","Confirmed"
"T540","TC-TRLEC04-W","Wardah Tester Lightening Two Way Cake Extra Cover 04 Natural 10 g","2022-06-11 04:02:24","Confirmed","STD","5","Confirmed"
"T541","TC-TRLLF01-W","Wardah Tester Lightening Two Way Cake Light Feel 01 Light Beige 12 g","2022-06-11 04:02:24","Confirmed","STD","5","Confirmed"
"P1078","MY-TTCLLF01-W12G","Wardah Tester Lightening Two Way Cake Light Feel 01 Light Beige 12 g","2022-06-11 04:02:24","Confirmed","STD","3","Draft"
"P1079","MY-TTCLLF02-W12G","Wardah Tester Lightening Two Way Cake Light Feel 02 Golden Beige 12 g","2022-06-11 04:02:24","Confirmed","STD","3","Draft"
"T542","TC-TRLLF02-W","Wardah Tester Lightening Two Way Cake Light Feel 02 Golden Beige 12 g","2022-06-11 04:02:25","Confirmed","STD","5","Confirmed"
"P1080","MY-TTCLLF03-W12G","Wardah Tester Lightening Two Way Cake Light Feel 03 Sheer Pink 12 g","2022-06-11 04:02:26","Confirmed","STD","3","Draft"
"T543","TC-TRLLF03-W","Wardah Tester Lightening Two Way Cake Light Feel 03 Sheer Pink 12 g","2022-06-11 04:02:25","Confirmed","STD","5","Confirmed"
"T544","TC-TRLLF04-W","Wardah Tester Lightening Two Way Cake Light Feel 04 Natural 12 g","2022-06-11 04:02:26","Confirmed","STD","5","Confirmed"
"P1081","MY-TTCLLF04-W12G","Wardah Tester Lightening Two Way Cake Light Feel 04 Natural 12 g","2022-06-11 04:02:26","Confirmed","STD","3","Draft"
"T208","L-TBO-W6,5GR","Wardah Tester Lipbalm Orange 6,5 gr","2022-06-11 04:02:26","Confirmed","","3","Draft"
"P1112","MY-TLBO-W6.5G","Wardah Tester Lipbalm Orange 6.5 g","2022-06-11 04:02:27","Confirmed","STD","3","Confirmed"
"T242","L-W2BO-W6.5G","Wardah Tester Lipbalm Orange 6.5 g","2022-06-11 04:02:27","Confirmed","STD","3","Confirmed"
"T209","L-TBS-W6,5GR","Wardah Tester Lipbalm Strawberry 6,5 gr","2022-06-11 04:02:27","Confirmed","","3","Draft"
"T320","L-W2BS-W6.5G","Wardah Tester Lipbalm Strawberry 6.5 g","2022-06-11 04:02:27","Confirmed","STD","3","Confirmed"
"P1113","MY-TLBS-W6.5G","Wardah Tester Lipbalm Strawberry 6.5 g","2022-06-11 04:02:28","Confirmed","STD","3","Confirmed"
"T210","L-TBV-W6,5GR","Wardah Tester Lipbalm Vanilla 6,5 gr","2022-06-11 04:02:28","Confirmed","","3","Draft"
"T321","L-W2BV-W6.5G","Wardah Tester Lipbalm Vanilla 6.5 g","2022-06-11 04:02:28","Confirmed","STD","3","Confirmed"
"P1114","MY-TLBV-W6.5G","Wardah Tester Lipbalm Vanilla 6.5 g","2022-06-11 04:02:28","Confirmed","STD","3","Confirmed"
"P671","L-TG2-W6GR","Wardah Tester Lipgloss 6 gr (Pc(s))","2022-06-11 04:02:29","Confirmed","","3","Draft"
"T87","L-B1C8-W3,8T","Wardah Tester Lipstick Brown 08 3,8 gr (Pc(s))","2022-06-11 04:02:29","Confirmed","","3","Draft"
"T88","L-CLC13-W3,8T","Wardah Tester Lipstick Cocoa Looks 13 3,8 gr (Pc(s))","2022-06-11 04:02:30","Confirmed","","3","Draft"
"P669","L-R110C6-W3,8T","Wardah Tester Lipstick Dark Red 06 3,8 gr (Pc(s))","2022-06-11 04:02:30","Confirmed","","3","Draft"
"T125","L-V11C7-W3,8T","Wardah Tester Lipstick Dark Violet 07 3,8 gr (Pc(s))","2022-06-11 04:02:30","Confirmed","","3","Draft"
"T105","L-ETWRC39-W3,8G","Wardah Tester Lipstick Exclusive 39 3,8 gr (Pc(s))","2022-06-11 04:02:31","Confirmed","","3","Draft"
"T106","L-EW0C41-WT3,8GR","Wardah Tester Lipstick Exclusive 41 Charming Red 3,8 gr (Pc(s))","2022-06-11 04:02:31","Confirmed","","3","Draft"
"T128","L-W0EPVC42-WT3,8GR","Wardah Tester Lipstick Exclusive 42 Precious Violet 3,8 gr (Pc(s))","2022-06-11 04:02:31","Confirmed","","3","Draft"
"T107","L-EW0C43-WT3,8GR","Wardah Tester Lipstick Exclusive 43 Magnificent Red 3,8 gr (Pc(s))","2022-06-11 04:02:32","Confirmed","","3","Draft"
"P673","L-W0EDBC44-WT3,8GR","Wardah Tester Lipstick Exclusive 44 Daring Brown 3,8 gr (Pc(s))","2022-06-11 04:02:32","Confirmed","","3","Draft"
"T127","L-W0EMSC45-WT3,8GR","Wardah Tester Lipstick Exclusive 45 Maroon Style 3,8 gr (Pc(s))","2022-06-11 04:02:32","Confirmed","","3","Draft"
"P672","L-W0ECMC46-WT3,8GR","Wardah Tester Lipstick Exclusive 46 Chic Magenta 3,8 gr (Pc(s))","2022-06-11 04:02:33","Confirmed","","3","Draft"
"T126","L-W0ELRC47-WT3,8GR","Wardah Tester Lipstick Exclusive 47 Light Rose 3,8 gr (Pc(s))","2022-06-11 04:02:33","Confirmed","","3","Draft"
"T129","L-W0EROC48-WT3,8GR","Wardah Tester Lipstick Exclusive 48 Rosemary 3,8 gr (Pc(s))","2022-06-11 04:02:33","Confirmed","","3","Draft"
"01422","L-TEPB51-W3,8GR","Wardah Tester Lipstick Exclusive 51 Pink Blush 3,8 gr (Pc(s))","2022-06-11 04:02:33","Confirmed","STD","3","Confirmed"
"01425","L-TEEB52-W3,8GR","Wardah Tester Lipstick Exclusive 52 Earthy Brown 3,8 gr (Pc(s))","2022-06-11 04:02:34","Confirmed","STD","3","Confirmed"
"01427","L-TEQR53-W3,8GR","Wardah Tester Lipstick Exclusive 53 Queen Red 3,8 gr (Pc(s))","2022-06-11 04:02:34","Confirmed","STD","3","Confirmed"
"T91","L-EC2C30-W3,8T","Wardah Tester Lipstick Exclusive Golden Coral 30 3,8 gr (Pc(s))","2022-06-11 04:02:34","Confirmed","","3","Draft"
"T92","L-EGBC35-W3,8T","Wardah Tester Lipstick Exclusive Great Berry 35 3,8 gr (Pc(s))","2022-06-11 04:02:34","Confirmed","","3","Draft"
"T93","L-EL1C29-W3,8T","Wardah Tester Lipstick Exclusive Lavender 29 3,8 gr (Pc(s))","2022-06-11 04:02:35","Confirmed","","3","Draft"
"T94","L-EM91C26-W3,8T","Wardah Tester Lipstick Exclusive Mango 26 3,8 gr (Pc(s))","2022-06-11 04:02:35","Confirmed","","3","Draft"
"T96","L-EP16C21-W3,8T","Wardah Tester Lipstick Exclusive Orchid Pink 21 3,8 gr (Pc(s))","2022-06-11 04:02:35","Confirmed","","3","Draft"
"T90","L-EB18C33-W3,8T","Wardah Tester Lipstick Exclusive Peach Brown 33 3,8 gr (Pc(s))","2022-06-11 04:02:36","Confirmed","","3","Draft"
"T98","L-EPLC37-W3,8T","Wardah Tester Lipstick Exclusive Pink Lovers 37 3,8 gr (Pc(s))","2022-06-11 04:02:36","Confirmed","","3","Draft"
"T95","L-EP15C20-W3,8T","Wardah Tester Lipstick Exclusive Pink Pearl 20 3,8 gr (Pc(s))","2022-06-11 04:02:36","Confirmed","","3","Draft"
"T101","L-ERBC38-W3,8T","Wardah Tester Lipstick Exclusive Red Brown 38 3,8 gr (Pc(s))","2022-06-11 04:02:36","Confirmed","","3","Draft"
"T97","L-EP41C28-W3,8T","Wardah Tester Lipstick Exclusive Rose Purple 28 3,8 gr (Pc(s))","2022-06-11 04:02:37","Confirmed","","3","Draft"
"T100","L-ER4C31-W3,8T","Wardah Tester Lipstick Exclusive Rose Wood 31 3,8 gr (Pc(s))","2022-06-11 04:02:37","Confirmed","","3","Draft"
"T99","L-ER16C23-W3,8T","Wardah Tester Lipstick Exclusive Ruby Red 23 3,8 gr (Pc(s))","2022-06-11 04:02:37","Confirmed","","3","Draft"
"T89","L-EB17C32-W3,8T","Wardah Tester Lipstick Exclusive Sheer Brown 32 3,8 gr (Pc(s))","2022-06-11 04:02:37","Confirmed","","3","Draft"
"T103","L-ESPC36-W3,8T","Wardah Tester Lipstick Exclusive Sugary Pink 36 3,8 gr (Pc(s))","2022-06-11 04:02:38","Confirmed","","3","Draft"
"T102","L-ESOC34-W3,8T","Wardah Tester Lipstick Exclusive Sweet Orchid 34 3,8 gr (Pc(s))","2022-06-11 04:02:38","Confirmed","","3","Draft"
"T112","L-LLTFPC1-W2,5GR","Wardah Tester Lipstick Long Lasting 01 Fabulous Peach 2,5 gr (Pc(s))","2022-06-11 04:02:38","Confirmed","","3","Draft"
"T114","L-LLTPSC2-W2,5GR","Wardah Tester Lipstick Long Lasting 02 Pink Sorbet 2,5 gr (Pc(s))","2022-06-11 04:02:39","Confirmed","","3","Draft"
"T268","L-LLTSBC3-W2,5GR","Wardah Tester Lipstick Long Lasting 03 Simply Brown 2,5 gr (Pc(s))","2022-06-11 04:02:39","Confirmed","","3","Draft"
"T108","L-LLTAPC4-W2,5GR","Wardah Tester Lipstick Long Lasting 04 Antique Pink 2,5 gr (Pc(s))","2022-06-11 04:02:39","Confirmed","","3","Draft"
"T111","L-LLTFFC5-W2,5GR","Wardah Tester Lipstick Long Lasting 05 Fuschia Fever 2,5 gr (Pc(s))","2022-06-11 04:02:40","Confirmed","","3","Draft"
"T110","L-LLTDPC6-W2,5GR","Wardah Tester Lipstick Long Lasting 06 Delicate Pink 2,5 gr (Pc(s))","2022-06-11 04:02:40","Confirmed","","3","Draft"
"T115","L-LLTRHC7-W2,5GR","Wardah Tester Lipstick Long Lasting 07 Raspberry Hip 2,5 gr (Pc(s))","2022-06-11 04:02:40","Confirmed","","3","Draft"
"T267","L-LLTRVC8-W2,5GR","Wardah Tester Lipstick Long Lasting 08 Red Velvet 2,5 gr (Pc(s))","2022-06-11 04:02:41","Confirmed","","3","Draft"
"T270","L-LLTVRC9-W2,5GR","Wardah Tester Lipstick Long Lasting 09 Vibrant Red 2,5 gr (Pc(s))","2022-06-11 04:02:41","Confirmed","","3","Draft"
"P858","L-LLTSMC10-W2,5GR","Wardah Tester Lipstick Long Lasting 10 Stylish Mocca 2,5 gr (Pc(s))","2022-06-11 04:02:41","Confirmed","","3","Draft"
"T109","L-LLTCGC11-W2,5GR","Wardah Tester Lipstick Long Lasting 11 Cherrie Glam 2,5 gr (Pc(s))","2022-06-11 04:02:42","Confirmed","","3","Draft"
"T113","L-LLTLRC12-W2,5GR","Wardah Tester Lipstick Long Lasting 12 Lustrous Red 2,5 gr (Pc(s))","2022-06-11 04:02:42","Confirmed","","3","Draft"
"T319","L-LLTCBC13-W2,5GR","Wardah Tester Lipstick Long Lasting 13 Classic Brown 2,5 gr (Pc(s))","2022-06-11 04:02:43","Confirmed","","3","Draft"
"T269","L-LLTVPC14-W2,5GR","Wardah Tester Lipstick Long Lasting 14 Violet Pink 2,5 gr (Pc(s))","2022-06-11 04:02:43","Confirmed","","3","Draft"
"P832","L-TLL01-W2.3G","Wardah Tester Lipstick Longlasting 01 Fabulous Peach 2.3 g (Pc(s))","2022-06-11 04:02:43","Confirmed","STD","3","Confirmed"
"P833","L-TLL02-W2.3G","Wardah Tester Lipstick Longlasting 02 Pink Sorbet 2.3 g (Pc(s))","2022-06-11 04:02:43","Confirmed","STD","3","Confirmed"
"P834","L-TLL03-W2.3G","Wardah Tester Lipstick Longlasting 03 Simply Brown 2.3 g (Pc(s))","2022-06-11 04:02:44","Confirmed","STD","3","Confirmed"
"P835","L-TLL04-W2.3G","Wardah Tester Lipstick Longlasting 04 Antique Pink 2.3 g (Pc(s))","2022-06-11 04:02:44","Confirmed","STD","3","Confirmed"
"P836","L-TLL05-W2.3G","Wardah Tester Lipstick Longlasting 05 Fuchsia Fever 2.3 g (Pc(s))","2022-06-11 04:02:44","Confirmed","STD","3","Confirmed"
"P837","L-TLL06-W2.3G","Wardah Tester Lipstick Longlasting 06 Delicate Pink 2.3 g (Pc(s))","2022-06-11 04:02:44","Confirmed","STD","3","Confirmed"
"P838","L-TLL07-W2.3G","Wardah Tester Lipstick Longlasting 07 Raspberry Hip 2.3 g (Pc(s))","2022-06-11 04:02:45","Confirmed","STD","3","Confirmed"
"P839","L-TLL08-W2.3G","Wardah Tester Lipstick Longlasting 08 Red Velvet 2.3 g (Pc(s))","2022-06-11 04:02:45","Confirmed","STD","3","Confirmed"
"P840","L-TLL09-W2.3G","Wardah Tester Lipstick Longlasting 09 Vibrant Red 2.3 g (Pc(s))","2022-06-11 04:02:45","Confirmed","STD","3","Confirmed"
"P841","L-TLL10-W2.3G","Wardah Tester Lipstick Longlasting 10 Stylish Mocca 2.3 g (Pc(s))","2022-06-11 04:02:45","Confirmed","STD","3","Confirmed"
"P842","L-TLL11-W2.3G","Wardah Tester Lipstick Longlasting 11 Cherrie Glam 2.3 g (Pc(s))","2022-06-11 04:02:46","Confirmed","STD","3","Confirmed"
"P843","L-TLL12-W2.3G","Wardah Tester Lipstick Longlasting 12 Lustrous Red 2.3 g (Pc(s))","2022-06-11 04:02:46","Confirmed","STD","3","Confirmed"
